hour,occupancy,month,year,weekend,day
13,2738,2,2015,False,24
14,2731,2,2015,False,24
15,2663,2,2015,False,24
16,2293,2,2015,False,24
17,1536,2,2015,False,24
18,729,2,2015,False,24
19,333,2,2015,False,24
20,171,2,2015,False,24
21,151,2,2015,False,24
22,84,2,2015,False,24
23,84,2,2015,False,24
0,84,2,2015,False,25
1,84,2,2015,False,25
2,84,2,2015,False,25
3,52,2,2015,False,25
4,97,2,2015,False,25
5,358,2,2015,False,25
6,1075,2,2015,False,25
7,1937,2,2015,False,25
8,2584,2,2015,False,25
9,2770,2,2015,False,25
10,2786,2,2015,False,25
11,2772,2,2015,False,25
12,2723,2,2015,False,25
13,2771,2,2015,False,25
14,2769,2,2015,False,25
15,2693,2,2015,False,25
16,2375,2,2015,False,25
17,1540,2,2015,False,25
18,667,2,2015,False,25
19,338,2,2015,False,25
20,164,2,2015,False,25
21,163,2,2015,False,25
22,163,2,2015,False,25
23,70,2,2015,False,25
0,60,2,2015,False,26
1,60,2,2015,False,26
2,60,2,2015,False,26
3,60,2,2015,False,26
4,91,2,2015,False,26
5,351,2,2015,False,26
6,1088,2,2015,False,26
7,1962,2,2015,False,26
8,2564,2,2015,False,26
9,2724,2,2015,False,26
10,2754,2,2015,False,26
11,2740,2,2015,False,26
12,2678,2,2015,False,26
13,2708,2,2015,False,26
14,2709,2,2015,False,26
15,2633,2,2015,False,26
16,2244,2,2015,False,26
17,1481,2,2015,False,26
18,699,2,2015,False,26
19,273,2,2015,False,26
20,204,2,2015,False,26
21,134,2,2015,False,26
22,110,2,2015,False,26
23,74,2,2015,False,26
0,64,2,2015,False,27
1,64,2,2015,False,27
2,64,2,2015,False,27
3,60,2,2015,False,27
4,85,2,2015,False,27
5,217,2,2015,False,27
6,668,2,2015,False,27
7,1287,2,2015,False,27
8,1803,2,2015,False,27
9,1967,2,2015,False,27
10,1980,2,2015,False,27
11,1956,2,2015,False,27
12,1756,2,2015,False,27
13,1645,2,2015,False,27
14,1599,2,2015,False,27
15,1423,2,2015,False,27
16,1021,2,2015,False,27
17,603,2,2015,False,27
18,279,2,2015,False,27
19,122,2,2015,False,27
20,109,2,2015,False,27
21,96,2,2015,False,27
22,79,2,2015,False,27
23,59,2,2015,False,27
0,59,2,2015,True,28
1,54,2,2015,True,28
2,53,2,2015,True,28
3,53,2,2015,True,28
4,50,2,2015,True,28
5,51,2,2015,True,28
6,58,2,2015,True,28
7,71,2,2015,True,28
8,93,2,2015,True,28
9,130,2,2015,True,28
10,136,2,2015,True,28
11,115,2,2015,True,28
12,90,2,2015,True,28
13,94,2,2015,True,28
14,94,2,2015,True,28
15,86,2,2015,True,28
16,80,2,2015,True,28
17,66,2,2015,True,28
18,68,2,2015,True,28
19,62,2,2015,True,28
20,62,2,2015,True,28
21,62,2,2015,True,28
22,62,2,2015,True,28
23,62,2,2015,True,28
0,62,3,2015,True,1
1,62,3,2015,True,1
2,62,3,2015,True,1
3,62,3,2015,True,1
4,48,3,2015,True,1
5,49,3,2015,True,1
6,51,3,2015,True,1
7,55,3,2015,True,1
8,74,3,2015,True,1
9,95,3,2015,True,1
10,127,3,2015,True,1
11,141,3,2015,True,1
12,145,3,2015,True,1
13,127,3,2015,True,1
14,95,3,2015,True,1
15,90,3,2015,True,1
16,85,3,2015,True,1
17,81,3,2015,True,1
18,68,3,2015,True,1
19,62,3,2015,True,1
20,57,3,2015,True,1
21,51,3,2015,True,1
22,49,3,2015,True,1
23,49,3,2015,True,1
0,49,3,2015,False,2
1,49,3,2015,False,2
2,43,3,2015,False,2
3,45,3,2015,False,2
4,84,3,2015,False,2
5,332,3,2015,False,2
6,1094,3,2015,False,2
7,1975,3,2015,False,2
8,2581,3,2015,False,2
9,2727,3,2015,False,2
10,2766,3,2015,False,2
11,2763,3,2015,False,2
12,2725,3,2015,False,2
13,2741,3,2015,False,2
14,2718,3,2015,False,2
15,2660,3,2015,False,2
16,2373,3,2015,False,2
17,1556,3,2015,False,2
18,773,3,2015,False,2
19,329,3,2015,False,2
20,180,3,2015,False,2
21,125,3,2015,False,2
22,92,3,2015,False,2
23,92,3,2015,False,2
0,92,3,2015,False,3
1,92,3,2015,False,3
2,46,3,2015,False,3
3,47,3,2015,False,3
4,95,3,2015,False,3
5,369,3,2015,False,3
6,1141,3,2015,False,3
7,2011,3,2015,False,3
8,2637,3,2015,False,3
9,2803,3,2015,False,3
10,2829,3,2015,False,3
11,2828,3,2015,False,3
12,2742,3,2015,False,3
13,2773,3,2015,False,3
14,2768,3,2015,False,3
15,2677,3,2015,False,3
16,2326,3,2015,False,3
17,1557,3,2015,False,3
18,782,3,2015,False,3
19,331,3,2015,False,3
20,233,3,2015,False,3
21,169,3,2015,False,3
22,131,3,2015,False,3
23,72,3,2015,False,3
0,72,3,2015,False,4
1,72,3,2015,False,4
2,59,3,2015,False,4
3,59,3,2015,False,4
4,104,3,2015,False,4
5,347,3,2015,False,4
6,1098,3,2015,False,4
7,1963,3,2015,False,4
8,2590,3,2015,False,4
9,2741,3,2015,False,4
10,2765,3,2015,False,4
11,2744,3,2015,False,4
12,2663,3,2015,False,4
13,2712,3,2015,False,4
14,2705,3,2015,False,4
15,2623,3,2015,False,4
16,2358,3,2015,False,4
17,1484,3,2015,False,4
18,647,3,2015,False,4
19,322,3,2015,False,4
20,169,3,2015,False,4
21,156,3,2015,False,4
22,92,3,2015,False,4
23,92,3,2015,False,4
0,58,3,2015,False,5
1,59,3,2015,False,5
2,54,3,2015,False,5
3,52,3,2015,False,5
4,94,3,2015,False,5
5,334,3,2015,False,5
6,1049,3,2015,False,5
7,1928,3,2015,False,5
8,2560,3,2015,False,5
9,2745,3,2015,False,5
10,2771,3,2015,False,5
11,2753,3,2015,False,5
12,2703,3,2015,False,5
13,2721,3,2015,False,5
14,2688,3,2015,False,5
15,2601,3,2015,False,5
16,2251,3,2015,False,5
17,1466,3,2015,False,5
18,775,3,2015,False,5
19,345,3,2015,False,5
20,176,3,2015,False,5
21,135,3,2015,False,5
22,110,3,2015,False,5
23,63,3,2015,False,5
0,56,3,2015,False,6
1,56,3,2015,False,6
2,56,3,2015,False,6
3,48,3,2015,False,6
4,69,3,2015,False,6
5,196,3,2015,False,6
6,627,3,2015,False,6
7,1290,3,2015,False,6
8,1810,3,2015,False,6
9,1981,3,2015,False,6
10,1994,3,2015,False,6
11,1978,3,2015,False,6
12,1845,3,2015,False,6
13,1745,3,2015,False,6
14,1614,3,2015,False,6
15,1422,3,2015,False,6
16,1013,3,2015,False,6
17,581,3,2015,False,6
18,298,3,2015,False,6
19,172,3,2015,False,6
20,94,3,2015,False,6
21,88,3,2015,False,6
22,88,3,2015,False,6
23,57,3,2015,False,6
0,57,3,2015,True,7
1,57,3,2015,True,7
2,57,3,2015,True,7
3,44,3,2015,True,7
4,44,3,2015,True,7
5,48,3,2015,True,7
6,59,3,2015,True,7
7,73,3,2015,True,7
8,117,3,2015,True,7
9,143,3,2015,True,7
10,148,3,2015,True,7
11,136,3,2015,True,7
12,126,3,2015,True,7
13,106,3,2015,True,7
14,91,3,2015,True,7
15,79,3,2015,True,7
16,74,3,2015,True,7
17,63,3,2015,True,7
18,62,3,2015,True,7
19,53,3,2015,True,7
20,53,3,2015,True,7
21,47,3,2015,True,7
22,47,3,2015,True,7
23,47,3,2015,True,7
0,47,3,2015,True,8
1,47,3,2015,True,8
2,47,3,2015,True,8
3,47,3,2015,True,8
4,40,3,2015,True,8
5,43,3,2015,True,8
6,45,3,2015,True,8
7,47,3,2015,True,8
8,56,3,2015,True,8
9,81,3,2015,True,8
10,115,3,2015,True,8
11,123,3,2015,True,8
12,131,3,2015,True,8
13,101,3,2015,True,8
14,102,3,2015,True,8
15,92,3,2015,True,8
16,84,3,2015,True,8
17,71,3,2015,True,8
18,67,3,2015,True,8
19,67,3,2015,True,8
20,45,3,2015,True,8
21,45,3,2015,True,8
22,44,3,2015,True,8
23,44,3,2015,True,8
0,44,3,2015,False,9
1,44,3,2015,False,9
2,44,3,2015,False,9
3,44,3,2015,False,9
4,79,3,2015,False,9
5,269,3,2015,False,9
6,949,3,2015,False,9
7,1722,3,2015,False,9
8,2313,3,2015,False,9
9,2523,3,2015,False,9
10,2577,3,2015,False,9
11,2568,3,2015,False,9
12,2534,3,2015,False,9
13,2551,3,2015,False,9
14,2539,3,2015,False,9
15,2496,3,2015,False,9
16,2225,3,2015,False,9
17,1450,3,2015,False,9
18,735,3,2015,False,9
19,296,3,2015,False,9
20,170,3,2015,False,9
21,106,3,2015,False,9
22,106,3,2015,False,9
23,106,3,2015,False,9
0,106,3,2015,False,10
1,106,3,2015,False,10
2,43,3,2015,False,10
3,41,3,2015,False,10
4,77,3,2015,False,10
5,330,3,2015,False,10
6,1025,3,2015,False,10
7,1845,3,2015,False,10
8,2472,3,2015,False,10
9,2664,3,2015,False,10
10,2714,3,2015,False,10
11,2713,3,2015,False,10
12,2627,3,2015,False,10
13,2635,3,2015,False,10
14,2620,3,2015,False,10
15,2542,3,2015,False,10
16,2260,3,2015,False,10
17,1469,3,2015,False,10
18,627,3,2015,False,10
19,336,3,2015,False,10
20,177,3,2015,False,10
21,124,3,2015,False,10
22,124,3,2015,False,10
23,124,3,2015,False,10
0,124,3,2015,False,11
1,124,3,2015,False,11
2,124,3,2015,False,11
3,44,3,2015,False,11
4,82,3,2015,False,11
5,299,3,2015,False,11
6,1006,3,2015,False,11
7,1795,3,2015,False,11
8,2441,3,2015,False,11
9,2593,3,2015,False,11
10,2619,3,2015,False,11
11,2603,3,2015,False,11
12,2531,3,2015,False,11
13,2577,3,2015,False,11
14,2577,3,2015,False,11
15,2507,3,2015,False,11
16,2246,3,2015,False,11
17,1493,3,2015,False,11
18,768,3,2015,False,11
19,329,3,2015,False,11
20,186,3,2015,False,11
21,132,3,2015,False,11
22,132,3,2015,False,11
23,132,3,2015,False,11
0,132,3,2015,False,12
1,132,3,2015,False,12
2,132,3,2015,False,12
3,56,3,2015,False,12
4,95,3,2015,False,12
5,303,3,2015,False,12
6,962,3,2015,False,12
7,1792,3,2015,False,12
8,2426,3,2015,False,12
9,2640,3,2015,False,12
10,2678,3,2015,False,12
11,2669,3,2015,False,12
12,2568,3,2015,False,12
13,2593,3,2015,False,12
14,2581,3,2015,False,12
15,2523,3,2015,False,12
16,2191,3,2015,False,12
17,1447,3,2015,False,12
18,734,3,2015,False,12
19,297,3,2015,False,12
20,149,3,2015,False,12
21,111,3,2015,False,12
22,87,3,2015,False,12
23,87,3,2015,False,12
0,57,3,2015,False,13
1,57,3,2015,False,13
2,57,3,2015,False,13
3,55,3,2015,False,13
4,69,3,2015,False,13
5,175,3,2015,False,13
6,534,3,2015,False,13
7,1130,3,2015,False,13
8,1615,3,2015,False,13
9,1774,3,2015,False,13
10,1804,3,2015,False,13
11,1784,3,2015,False,13
12,1599,3,2015,False,13
13,1506,3,2015,False,13
14,1444,3,2015,False,13
15,1294,3,2015,False,13
16,973,3,2015,False,13
17,611,3,2015,False,13
18,281,3,2015,False,13
19,153,3,2015,False,13
20,94,3,2015,False,13
21,88,3,2015,False,13
22,88,3,2015,False,13
23,65,3,2015,False,13
0,65,3,2015,True,14
1,55,3,2015,True,14
2,55,3,2015,True,14
3,55,3,2015,True,14
4,55,3,2015,True,14
5,56,3,2015,True,14
6,65,3,2015,True,14
7,66,3,2015,True,14
8,75,3,2015,True,14
9,76,3,2015,True,14
10,76,3,2015,True,14
11,88,3,2015,True,14
12,86,3,2015,True,14
13,88,3,2015,True,14
14,79,3,2015,True,14
15,78,3,2015,True,14
16,70,3,2015,True,14
17,66,3,2015,True,14
18,62,3,2015,True,14
19,61,3,2015,True,14
20,62,3,2015,True,14
21,55,3,2015,True,14
22,55,3,2015,True,14
23,55,3,2015,True,14
0,55,3,2015,True,15
1,55,3,2015,True,15
2,55,3,2015,True,15
3,52,3,2015,True,15
4,53,3,2015,True,15
5,53,3,2015,True,15
6,62,3,2015,True,15
7,66,3,2015,True,15
8,77,3,2015,True,15
9,94,3,2015,True,15
10,131,3,2015,True,15
11,142,3,2015,True,15
12,141,3,2015,True,15
13,100,3,2015,True,15
14,86,3,2015,True,15
15,87,3,2015,True,15
16,79,3,2015,True,15
17,71,3,2015,True,15
18,66,3,2015,True,15
19,66,3,2015,True,15
20,66,3,2015,True,15
21,66,3,2015,True,15
22,66,3,2015,True,15
23,66,3,2015,True,15
0,66,3,2015,False,16
1,50,3,2015,False,16
2,50,3,2015,False,16
3,52,3,2015,False,16
4,85,3,2015,False,16
5,301,3,2015,False,16
6,997,3,2015,False,16
7,1819,3,2015,False,16
8,2276,3,2015,False,16
9,2418,3,2015,False,16
10,2437,3,2015,False,16
11,2427,3,2015,False,16
12,2366,3,2015,False,16
13,2390,3,2015,False,16
14,2368,3,2015,False,16
15,2323,3,2015,False,16
16,2043,3,2015,False,16
17,1276,3,2015,False,16
18,570,3,2015,False,16
19,281,3,2015,False,16
20,281,3,2015,False,16
21,108,3,2015,False,16
22,108,3,2015,False,16
23,108,3,2015,False,16
0,49,3,2015,False,17
1,49,3,2015,False,17
2,49,3,2015,False,17
3,49,3,2015,False,17
4,79,3,2015,False,17
5,301,3,2015,False,17
6,994,3,2015,False,17
7,1801,3,2015,False,17
8,2304,3,2015,False,17
9,2434,3,2015,False,17
10,2477,3,2015,False,17
11,2456,3,2015,False,17
12,2393,3,2015,False,17
13,2438,3,2015,False,17
14,2431,3,2015,False,17
15,2332,3,2015,False,17
16,2072,3,2015,False,17
17,1366,3,2015,False,17
18,609,3,2015,False,17
19,253,3,2015,False,17
20,144,3,2015,False,17
21,112,3,2015,False,17
22,97,3,2015,False,17
23,59,3,2015,False,17
0,59,3,2015,False,18
1,59,3,2015,False,18
2,52,3,2015,False,18
3,49,3,2015,False,18
4,79,3,2015,False,18
5,294,3,2015,False,18
6,943,3,2015,False,18
7,1784,3,2015,False,18
8,2275,3,2015,False,18
9,2462,3,2015,False,18
10,2479,3,2015,False,18
11,2466,3,2015,False,18
12,2394,3,2015,False,18
13,2413,3,2015,False,18
14,2416,3,2015,False,18
15,2365,3,2015,False,18
16,2086,3,2015,False,18
17,1334,3,2015,False,18
18,646,3,2015,False,18
19,294,3,2015,False,18
20,167,3,2015,False,18
21,114,3,2015,False,18
22,102,3,2015,False,18
23,69,3,2015,False,18
0,69,3,2015,False,19
1,69,3,2015,False,19
2,69,3,2015,False,19
3,69,3,2015,False,19
4,84,3,2015,False,19
5,294,3,2015,False,19
6,948,3,2015,False,19
7,1737,3,2015,False,19
8,2231,3,2015,False,19
9,2381,3,2015,False,19
10,2391,3,2015,False,19
11,2389,3,2015,False,19
12,2281,3,2015,False,19
13,2295,3,2015,False,19
14,2286,3,2015,False,19
15,2219,3,2015,False,19
16,1916,3,2015,False,19
17,1240,3,2015,False,19
18,593,3,2015,False,19
19,180,3,2015,False,19
20,144,3,2015,False,19
21,120,3,2015,False,19
22,96,3,2015,False,19
23,73,3,2015,False,19
0,73,3,2015,False,20
1,73,3,2015,False,20
2,73,3,2015,False,20
3,73,3,2015,False,20
4,69,3,2015,False,20
5,174,3,2015,False,20
6,550,3,2015,False,20
7,1068,3,2015,False,20
8,1484,3,2015,False,20
9,1634,3,2015,False,20
10,1651,3,2015,False,20
11,1638,3,2015,False,20
12,1455,3,2015,False,20
13,1366,3,2015,False,20
14,1310,3,2015,False,20
15,1129,3,2015,False,20
16,793,3,2015,False,20
17,492,3,2015,False,20
18,244,3,2015,False,20
19,142,3,2015,False,20
20,111,3,2015,False,20
21,89,3,2015,False,20
22,89,3,2015,False,20
23,89,3,2015,False,20
0,48,3,2015,True,21
1,48,3,2015,True,21
2,48,3,2015,True,21
3,47,3,2015,True,21
4,47,3,2015,True,21
5,50,3,2015,True,21
6,56,3,2015,True,21
7,72,3,2015,True,21
8,87,3,2015,True,21
9,103,3,2015,True,21
10,99,3,2015,True,21
11,105,3,2015,True,21
12,110,3,2015,True,21
13,103,3,2015,True,21
14,97,3,2015,True,21
15,93,3,2015,True,21
16,90,3,2015,True,21
17,78,3,2015,True,21
18,67,3,2015,True,21
19,61,3,2015,True,21
20,52,3,2015,True,21
21,52,3,2015,True,21
22,48,3,2015,True,21
23,48,3,2015,True,21
0,48,3,2015,True,22
1,48,3,2015,True,22
2,41,3,2015,True,22
3,41,3,2015,True,22
4,41,3,2015,True,22
5,41,3,2015,True,22
6,44,3,2015,True,22
7,49,3,2015,True,22
8,61,3,2015,True,22
9,84,3,2015,True,22
10,105,3,2015,True,22
11,112,3,2015,True,22
12,110,3,2015,True,22
13,80,3,2015,True,22
14,81,3,2015,True,22
15,84,3,2015,True,22
16,79,3,2015,True,22
17,69,3,2015,True,22
18,69,3,2015,True,22
19,54,3,2015,True,22
20,50,3,2015,True,22
21,48,3,2015,True,22
22,48,3,2015,True,22
23,48,3,2015,True,22
0,48,3,2015,False,23
1,48,3,2015,False,23
2,48,3,2015,False,23
3,38,3,2015,False,23
4,77,3,2015,False,23
5,308,3,2015,False,23
6,1033,3,2015,False,23
7,1854,3,2015,False,23
8,2422,3,2015,False,23
9,2618,3,2015,False,23
10,2660,3,2015,False,23
11,2647,3,2015,False,23
12,2578,3,2015,False,23
13,2621,3,2015,False,23
14,2615,3,2015,False,23
15,2539,3,2015,False,23
16,2255,3,2015,False,23
17,1461,3,2015,False,23
18,745,3,2015,False,23
19,313,3,2015,False,23
20,160,3,2015,False,23
21,116,3,2015,False,23
22,116,3,2015,False,23
23,73,3,2015,False,23
0,73,3,2015,False,24
1,73,3,2015,False,24
2,48,3,2015,False,24
3,45,3,2015,False,24
4,83,3,2015,False,24
5,300,3,2015,False,24
6,1056,3,2015,False,24
7,1875,3,2015,False,24
8,2484,3,2015,False,24
9,2658,3,2015,False,24
10,2682,3,2015,False,24
11,2670,3,2015,False,24
12,2598,3,2015,False,24
13,2639,3,2015,False,24
14,2636,3,2015,False,24
15,2570,3,2015,False,24
16,2195,3,2015,False,24
17,1494,3,2015,False,24
18,566,3,2015,False,24
19,327,3,2015,False,24
20,136,3,2015,False,24
21,100,3,2015,False,24
22,100,3,2015,False,24
23,100,3,2015,False,24
0,54,3,2015,False,25
1,54,3,2015,False,25
2,48,3,2015,False,25
3,47,3,2015,False,25
4,82,3,2015,False,25
5,309,3,2015,False,25
6,1030,3,2015,False,25
7,1875,3,2015,False,25
8,2497,3,2015,False,25
9,2676,3,2015,False,25
10,2696,3,2015,False,25
11,2681,3,2015,False,25
12,2639,3,2015,False,25
13,2669,3,2015,False,25
14,2663,3,2015,False,25
15,2588,3,2015,False,25
16,2261,3,2015,False,25
17,1455,3,2015,False,25
18,776,3,2015,False,25
19,330,3,2015,False,25
20,175,3,2015,False,25
21,120,3,2015,False,25
22,90,3,2015,False,25
23,65,3,2015,False,25
0,65,3,2015,False,26
1,65,3,2015,False,26
2,65,3,2015,False,26
3,49,3,2015,False,26
4,88,3,2015,False,26
5,294,3,2015,False,26
6,953,3,2015,False,26
7,1791,3,2015,False,26
8,2494,3,2015,False,26
9,2701,3,2015,False,26
10,2739,3,2015,False,26
11,2717,3,2015,False,26
12,2591,3,2015,False,26
13,2625,3,2015,False,26
14,2616,3,2015,False,26
15,2524,3,2015,False,26
16,2147,3,2015,False,26
17,1453,3,2015,False,26
18,711,3,2015,False,26
19,711,3,2015,False,26
20,175,3,2015,False,26
21,102,3,2015,False,26
22,78,3,2015,False,26
23,78,3,2015,False,26
0,78,3,2015,False,27
1,78,3,2015,False,27
2,78,3,2015,False,27
3,47,3,2015,False,27
4,73,3,2015,False,27
5,177,3,2015,False,27
6,580,3,2015,False,27
7,1187,3,2015,False,27
8,1729,3,2015,False,27
9,1889,3,2015,False,27
10,1907,3,2015,False,27
11,1892,3,2015,False,27
12,1680,3,2015,False,27
13,1624,3,2015,False,27
14,1531,3,2015,False,27
15,1371,3,2015,False,27
16,930,3,2015,False,27
17,544,3,2015,False,27
18,227,3,2015,False,27
19,137,3,2015,False,27
20,91,3,2015,False,27
21,91,3,2015,False,27
22,73,3,2015,False,27
23,73,3,2015,False,27
0,73,3,2015,True,28
1,73,3,2015,True,28
2,73,3,2015,True,28
3,73,3,2015,True,28
4,73,3,2015,True,28
5,48,3,2015,True,28
6,52,3,2015,True,28
7,61,3,2015,True,28
8,69,3,2015,True,28
9,78,3,2015,True,28
10,83,3,2015,True,28
11,83,3,2015,True,28
12,84,3,2015,True,28
13,81,3,2015,True,28
14,73,3,2015,True,28
15,73,3,2015,True,28
16,63,3,2015,True,28
17,61,3,2015,True,28
18,61,3,2015,True,28
19,61,3,2015,True,28
20,61,3,2015,True,28
21,50,3,2015,True,28
22,50,3,2015,True,28
23,50,3,2015,True,28
0,50,3,2015,True,29
1,50,3,2015,True,29
2,50,3,2015,True,29
3,50,3,2015,True,29
4,50,3,2015,True,29
5,50,3,2015,True,29
6,47,3,2015,True,29
7,47,3,2015,True,29
8,49,3,2015,True,29
9,52,3,2015,True,29
10,63,3,2015,True,29
11,73,3,2015,True,29
12,76,3,2015,True,29
13,78,3,2015,True,29
14,80,3,2015,True,29
15,81,3,2015,True,29
16,77,3,2015,True,29
17,70,3,2015,True,29
18,63,3,2015,True,29
19,56,3,2015,True,29
20,56,3,2015,True,29
21,56,3,2015,True,29
22,46,3,2015,True,29
23,46,3,2015,True,29
0,46,3,2015,False,30
1,46,3,2015,False,30
2,43,3,2015,False,30
3,45,3,2015,False,30
4,84,3,2015,False,30
5,310,3,2015,False,30
6,998,3,2015,False,30
7,1860,3,2015,False,30
8,2473,3,2015,False,30
9,2644,3,2015,False,30
10,2684,3,2015,False,30
11,2671,3,2015,False,30
12,2605,3,2015,False,30
13,2652,3,2015,False,30
14,2652,3,2015,False,30
15,2566,3,2015,False,30
16,2281,3,2015,False,30
17,1391,3,2015,False,30
18,613,3,2015,False,30
19,329,3,2015,False,30
20,168,3,2015,False,30
21,107,3,2015,False,30
22,87,3,2015,False,30
23,87,3,2015,False,30
0,51,3,2015,False,31
1,52,3,2015,False,31
2,52,3,2015,False,31
3,45,3,2015,False,31
4,89,3,2015,False,31
5,336,3,2015,False,31
6,1004,3,2015,False,31
7,1892,3,2015,False,31
8,2531,3,2015,False,31
9,2719,3,2015,False,31
10,2730,3,2015,False,31
11,2717,3,2015,False,31
12,2650,3,2015,False,31
13,2685,3,2015,False,31
14,2677,3,2015,False,31
15,2609,3,2015,False,31
16,2289,3,2015,False,31
17,1474,3,2015,False,31
18,575,3,2015,False,31
19,286,3,2015,False,31
20,159,3,2015,False,31
21,116,3,2015,False,31
22,116,3,2015,False,31
23,64,3,2015,False,31
0,55,4,2015,False,1
1,55,4,2015,False,1
2,55,4,2015,False,1
3,49,4,2015,False,1
4,92,4,2015,False,1
5,316,4,2015,False,1
6,1054,4,2015,False,1
7,1925,4,2015,False,1
8,2530,4,2015,False,1
9,2672,4,2015,False,1
10,2710,4,2015,False,1
11,2709,4,2015,False,1
12,2603,4,2015,False,1
13,2639,4,2015,False,1
14,2640,4,2015,False,1
15,2562,4,2015,False,1
16,2248,4,2015,False,1
17,1442,4,2015,False,1
18,787,4,2015,False,1
19,316,4,2015,False,1
20,212,4,2015,False,1
21,212,4,2015,False,1
22,79,4,2015,False,1
23,79,4,2015,False,1
0,56,4,2015,False,2
1,56,4,2015,False,2
2,56,4,2015,False,2
3,49,4,2015,False,2
4,88,4,2015,False,2
5,302,4,2015,False,2
6,987,4,2015,False,2
7,1815,4,2015,False,2
8,2444,4,2015,False,2
9,2598,4,2015,False,2
10,2605,4,2015,False,2
11,2586,4,2015,False,2
12,2501,4,2015,False,2
13,2515,4,2015,False,2
14,2470,4,2015,False,2
15,2304,4,2015,False,2
16,1953,4,2015,False,2
17,1251,4,2015,False,2
18,432,4,2015,False,2
19,257,4,2015,False,2
20,150,4,2015,False,2
21,117,4,2015,False,2
22,117,4,2015,False,2
23,117,4,2015,False,2
0,67,4,2015,False,3
1,61,4,2015,False,3
2,60,4,2015,False,3
3,60,4,2015,False,3
4,68,4,2015,False,3
5,138,4,2015,False,3
6,345,4,2015,False,3
7,676,4,2015,False,3
8,922,4,2015,False,3
